bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,year,publisher
23491,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,791063372,9780000000000.0,eng,258,14,2,2002,Chelsea House Publications
34600,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,4.13,1590525086,9780000000000.0,en-US,120,4088,290,2001,Multnomah
2140,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,316172324,9780000000000.0,en-US,277,4254,355,2005,Little  Brown and Company
13585,ツバ?RESERVoir CHRoNiCLE- 3,CLAMP,4.28,4063633225,9780000000000.0,jpn,190,7,1,2003,講談?
31172,The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen/Charlotte Brontë/Frances Beer,3.86,140432671,9780000000000.0,eng,400,217,7,1986,Penguin Books
44149,Lock 14,Georges Simenon/Robert Baldick,3.63,143037277,9780000000000.0,en-US,154,406,45,2006,Penguin Books
43378,A Long Short War: The Postponed Liberation of Iraq,Christopher Hitchens,3.75,452284988,9780000000000.0,en-US,112,371,24,2003,Plume
37023,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,3.43,092900549X,9780000000000.0,eng,176,7,1,1993,Sumach Press
15529,II Maccabees,Anonymous/Jonathan  A. Goldstein,4.04,385048645,9780000000000.0,eng,595,24,2,1983,Anchor Bible
8205,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder/Stephen W. Hines,3.98,1400307864,9780000000000.0,eng,128,41,2,2006,Thomas Nelson
15581,Ferdydurke,Witold Gombrowicz/Danuta Borchardt,3.86,300082401,9780000000000.0,eng,320,8193,198,2000,Yale University Press
1558,Oedipus Rex (Greek and Latin Classics),Sophocles/Roger D. Dawe,3.7,521617359,9780000000000.0,grc,214,218,1,2006,Cambridge University Press
15924,At First Sight (Jeremy Marsh & Lexie Darnell  #2),Nicholas Sparks,3.82,446698466,9780000000000.0,eng,204,68379,3083,2006,Grand Central Publishing
35206,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,4.13,143039849,9780000000000.0,eng,268,4813,239,2006,Penguin Classics
26314,Medal of Honor: Rising Sun (Prima's Official Strategy Guide),Mark Cohen,3.67,761542914,9780000000000.0,eng,96,3,1,2003,Prima Games
24346,Nicomachean Ethics,Aristotle/Joe Sachs,3.94,1585100358,9780000000000.0,eng,240,238,29,2002,Focus
5931,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,4.46,872864286,9780000000000.0,eng,200,5149,210,2004,City Lights Publishers
20913,The John Deere Two-Cylinder Tractor Encyclopedia: The Complete Model-by-Model History,Don Macmillan/Wayne G. Broehl Jr.,4.75,076032963X,9780000000000.0,eng,256,4,0,2007,Voyageur Press
20234,Wings of Fire (Inspector Ian Rutledge  #2),Charles Todd,3.99,312965680,9780000000000.0,eng,323,5029,438,1999,St. Martin's Paperbacks
43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),Anne Rice/Robert O'Keefe/F. Murray Abraham/Michael York/Kate Nelligan/David Purdham,4.27,679410503,9780000000000.0,eng,9,10350,120,1992,Random House Audio
8745,Desert Flower,Waris Dirie/Cathleen Miller,4.15,688172377,9780000000000.0,eng,240,11981,735,2011,William Morrow Paperbacks
28570,The Devil's Teardrop,Jeffery Deaver,4.0,671038443,9780000000000.0,en-US,451,6283,268,2000,Simon & Schuster
26842,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,3.82,783502001,9780000000000.0,eng,108,18,2,1999,Time Life Medical
20076,Maelstrom,Anne McCaffrey/Elizabeth Ann Scarborough,3.88,345470044,9780000000000.0,eng,237,1088,37,2007,Del Rey Books
63,The Changeling,Kate Horsley,3.55,1590301943,9780000000000.0,eng,339,301,43,2005,Shambhala
32487,Shakespeare After All,Marjorie Garber,4.38,385722141,9780000000000.0,eng,1008,852,62,2005,Anchor Books
15654,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,Ann Rule,4.14,451203267,9780000000000.0,eng,548,54029,2779,2001,Signet
12561,The Guardian,Jane Hamilton,3.72,785282092,9780000000000.0,eng,239,83,20,1994,Thomas Nelson Publishers
8858,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.83,446614890,9780000000000.0,en-US,227,3318,204,2005,Warner Books
18812,Dostoevsky: The Stir of Liberation  1860-1865,Joseph Frank,4.51,691014523,9780000000000.0,eng,416,118,15,1988,Princeton University Press
17043,Essentials of American Government: Continuity and Change,Karen  O'Connor/Larry J. Sabato,3.5,032127623X,9780000000000.0,eng,604,4,0,2005,Longman Publishing Group
40451,Black Widow: The Things They Say About Her,Richard K. Morgan/Bill Sienkiewicz/Sean Phillips,3.47,785117687,9780000000000.0,eng,144,302,33,2006,Marvel
29529,Rebirth Volume 5,Kang-Woo Lee/Lauren Na,4.03,1591822203,9780000000000.0,eng,184,102,2,2003,TokyoPop
18561,Everest: Mountain Without Mercy,Broughton Coburn/David Breashears/Tim Cahill,4.03,792269845,9780000000000.0,eng,256,36,2,2003,National Geographic
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.1,465007805,9780000000000.0,eng,208,526,63,2000,Basic Books
44157,Maigret à New York (Maigret  #27),Georges Simenon,3.55,2253142425,9780000000000.0,fre,189,315,15,2002,Presses de La Cite
2343,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,4.01,140271570,9780000000000.0,eng,671,3920,132,2001,Penguin Books Australia Ltd.
11777,Black Girl/White Girl,Joyce Carol Oates,3.23,61125644,9780000000000.0,eng,288,2662,290,2006,Ecco
36216,Fergus and the Night-Demon,Jim  Murphy/John Manders,3.69,618339558,9780000000000.0,en-US,32,81,18,2006,Clarion Books
29868,La toile de Charlotte,E.B. White/Garth Williams/Catherine Chaine,4.17,221102288X,9780000000000.0,fre,192,13,0,1997,l'ecole des loisirs
10967,The Fiery Cross (Outlander  #5),Diana Gabaldon/Janos Farkas,4.27,440221668,9780000000000.0,eng,1443,128901,5294,2005,Dell
12315,The Birth of Tragedy,Friedrich Nietzsche/Clifton Fadiman,3.98,486285154,9780000000000.0,eng,92,210,20,1995,Dover Publications  Inc.
29256,Journey of Awakening: A Meditator's Guidebook,Ram Dass/Richard Alpert,4.17,553285726,9780000000000.0,en-US,448,898,52,1990,Bantam
43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,Eric B. Martin/George R. Stewart/Peter Matthiessen/Robert W. Service/Judith M. Brueske/Anthony Boucher/Tobias Wolff/John Long/Frank Norris/Beryl Bainbridge/Greg Child/Marc Reisner/Haruki Murakami/Jack London/Edgar Allan Poe/Paul Bowles/Larry Kanuit,3.22,811824543,9780000000000.0,en-US,176,50,6,2000,Chronicle Books
36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook,4.2,1588467988,9780000000000.0,eng,96,5,1,2005,Malhavoc Press
37743,Forever . . .,Judy Blume,3.62,033039780X,9780000000000.0,eng,178,45863,2952,2005,Pan Childrens
15862,Estado De Miedo,Michael Crichton,3.7,9685959757,9790000000000.0,spa,685,2,0,2005,Plaza & Janés Mexico
43087,Interesting Times: A Twentieth-Century Life,Eric Hobsbawm,4.06,1565849655,9780000000000.0,eng,448,374,24,2005,New Press
40710,Blowback (Scot Harvath  #4),Brad Thor,4.18,1416505415,9780000000000.0,eng,575,13546,371,2006,Pocket Books
16799,The Best American Science Writing 2002,Matt Ridley/Jesse Cohen/Alan Lightman/Joseph D'Agnese,3.85,60936509,9780000000000.0,eng,352,67,7,2002,Harper Perennial
31722,Me Alquilo Para Soñar (Taller de Guión  #62),Gabriel García Márquez,3.83,1400092965,9780000000000.0,spa,224,141,17,2004,Debolsillo
11286,Carrion Comfort,Dan Simmons,3.9,446359203,9780000000000.0,eng,884,15742,714,1990,Warner Books
33363,Mama Day,Gloria Naylor,4.17,679721819,9780000000000.0,eng,312,8922,559,1989,Vintage
40424,Tarzan of the Apes: Tarzan of the Apes/The Son of Tarzan/Tarzan at the Earth's Core/Tarzan Triumphant,Edgar Rice Burroughs/Esteban Maroto/J. Allen St. John/Studley Burroughs,4.14,517659573,9780000000000.0,eng,848,29,1,1988,Random House Value Publishing
6764,Easy French Reader,R. de Roussy de Sales,3.85,71428488,9780000000000.0,eng,228,297,33,2003,McGraw-Hill Education
29589,Eastern Standard Tribe,Cory Doctorow,3.48,765310457,9780000000000.0,en-US,223,3213,213,2005,Tor Books
27425,The Georgics of Virgil,Virgil/David Ferry,3.85,374530319,9780000000000.0,eng,224,85,12,2006,Farrar  Straus & Giroux
17202,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,399132678,9780000000000.0,eng,416,98,6,1987,G.P. Putnam's Sons
6480,Waverley,Walter Scott/Claire Lamont,3.43,192836013,9780000000000.0,eng,463,69,8,1998,Oxford University Press
24312,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Anne Mazer,4.05,1417629754,9780000000000.0,eng,144,460,17,2004,Turtleback Books
7592,A Portrait of the Artist as a Young Man,James Joyce/Langdon Hammer,3.61,451530152,9780000000000.0,eng,256,419,46,2006,Signet Classics
22265,Neptune Noir: Unauthorized Investigations into Veronica Mars,Rob Thomas/Leah Wilson/Heather Havrilesky/Amy Berner/Lynne Edwards/John  Ramos/Alafair Burke/Chris McCubbin/Lawrence Watt-Evans/Lani Diane Rich/Geoff Klock/Judy Fitzwater/Evelyn Vaughn/Joyce Millman/Amanda Ann Klein/Kristen Kidder/Jesse Hassenger/Gwen Ellery/Misty Hook/Samantha Bornemann,3.63,1933771135,9780000000000.0,eng,224,925,112,2007,Smart Pop
36667,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,Donna Freitas/Jason Edward King,3.67,787982377,9780000000000.0,en-GB,224,42,12,2007,Jossey-Bass
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,4.18,684804484,9780000000000.0,eng,633,37093,1171,1995,Simon & Schuster
45382,Schmidt Delivered (Schmidt  #2),Louis Begley,3.61,345440838,9780000000000.0,en-US,320,107,12,2001,Ballantine Books
4436,Running with Scissors,Augusten Burroughs,3.72,1843544857,9780000000000.0,en-GB,320,667,70,2006,Atlantic Books
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,4.0,618056823,9780000000000.0,en-US,400,2185,137,2000,Mariner Books
12474,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer,3.66,452272793,9780000000000.0,eng,304,2500,188,1995,Plume Books
6544,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell,4.16,074325581X,9780000000000.0,eng,672,30,2,2003,Scribner
16478,The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4),Fred Saberhagen,3.84,812552849,9780000000000.0,en-US,252,1784,8,1990,Tor Books
33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,4.02,486295680,9780000000000.0,eng,71,469,40,1997,Dover Publications
21683,Prayers for Rain (Kenzie & Gennaro  #5),Dennis Lehane,4.09,380730367,9780000000000.0,eng,375,16329,619,2000,HarperTorch
17905,Plays 5: Arcadia / The Real Thing / Night and Day / Indian Ink / Hapgood,Tom Stoppard,4.29,571197515,9780000000000.0,en-US,608,572,33,2000,Farrar  Straus and Giroux
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,802151787,9780000000000.0,eng,316,3261,58,1994,Grove Press
4583,Everything Is Illuminated,Jonathan Safran Foer,3.9,60792175,9780000000000.0,eng,276,1764,191,2005,Harper Perennial
35880,At the Edge (Psychic Triplet Trilogy  #1),Cait London,3.79,61140503,9780000000000.0,en-US,384,273,21,2007,Avon
28689,Stone of Farewell (Memory  Sorrow  and Thorn  #2),Tad Williams,4.09,756402972,9780000000000.0,eng,608,37694,414,2005,Daw Books
8088,Sunshine,Robin McKinley,3.85,515138819,9780000000000.0,eng,405,31047,3519,2004,Jove
14657,Encyclopedia Brown and the Case of the Slippery Salamander (Encyclopedia Brown  #22),Donald J. Sobol/Warren Chang,4.08,553485210,9780000000000.0,en-US,96,403,6,2003,Yearling
36190,Whirlpool,Elizabeth Lowell/Ann Maxwell,3.78,60511133,9780000000000.0,eng,448,1143,63,2006,Avon
13228,Cumbres borrascosas,Emily Brontë,3.85,8497644743,9790000000000.0,spa,384,156,28,2006,Edimat Libros
6419,Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich,3.72,312306342,9780000000000.0,eng,164,47315,1446,2007,St. Martin's Press
15890,An Instance of the Fingerpost,Iain Pears,3.94,1573220825,9780000000000.0,eng,691,214,24,1998,Riverhead Books
18383,Jane Eyre,Charlotte Brontë,4.12,3717519646,9780000000000.0,ger,784,432,26,2001,Manesse Verlag
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.87,60735457,9780000000000.0,en-US,304,29113,1203,2004,William Morrow Paperbacks
40260,The Great Ape Project: Equality Beyond Humanity,Paola Cavalieri/Peter Singer,4.05,031211818X,9780000000000.0,en-US,312,86,11,1994,St. Martin's Griffin
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,1886968055,9780000000000.0,en-US,226,12,0,2005,Sidran Press
21544,The Concrete Blonde (Harry Bosch  #3),Michael Connelly/Dick Hill,4.16,1596009209,9780000000000.0,en-US,12,132,28,2005,Brilliance Audio
22028,Omerta,Mario Puzo,3.71,345432401,9780000000000.0,eng,369,12374,330,2001,Ballantine Books
31502,The Scarlet Pimpernel,Emmuska Orczy/Margaret Brantley,4.07,743487745,9780000000000.0,en-US,358,348,67,2004,Simon  Schuster
21284,The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty,3.6,081095480X,9780000000000.0,eng,387,861,114,2006,Harry N. Abrams
22077,The Michael Crichton Collection: Jurassic Park / The Lost World / The Andromeda Strain,Michael Crichton/Chris Noth/Anthony Heald,4.29,375415807,9780000000000.0,eng,0,107,3,2000,Random House Audio
24881,The Beasties,William Sleator,3.83,141306394,9780000000000.0,eng,208,846,90,1999,Puffin Books
16047,A Thread of Grace,Mary Doria Russell,4.02,449004139,9780000000000.0,eng,442,11782,1332,2005,Ballantine Books
32097,The Age of Grief,Jane Smiley,3.81,385721870,9780000000000.0,eng,224,1389,123,2002,Anchor
16842,A Single Man,Christopher Isherwood,4.1,816638624,9780000000000.0,eng,192,17451,1029,2001,Univ Of Minnesota Press
23240,Aphrodite's Secret (Superhero Central #3),Julie Kenner,3.7,505525097,9780000000000.0,eng,369,410,20,2003,Love Spell
14756,Goodnight Nobody,Jennifer Weiner,3.65,743470125,9780000000000.0,en-US,400,54117,1849,2006,Washington Square Press
33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,141187069,9780000000000.0,en-GB,420,809,74,2002,Penguin Books
17178,The Sound and the Fury: An Authoritative Text  Backgrounds and Contexts  Criticism,William Faulkner/David Minter/Noel Polk/Ben Wasson/C. Vann Woodward/Robert Penn Warren/Richard H. King/Jean-Paul Sartre/Irving Howe/Ralph Ellison,3.86,393964817,9780000000000.0,eng,446,1020,126,1993,W. W. Norton & Company
35481,1635: The Cannon Law (Assiti Shards  #8),Eric Flint/Andrew Dennis,3.76,1416509380,9780000000000.0,eng,420,1336,35,2006,Baen
23984,Life Amongst the Modocs,Joaquin Miller/Alan Rosenus/Malcolm Margolin,4.32,930588797,9780000000000.0,eng,456,19,6,1997,Urion Press
2103,The Nature of Space and Time,Stephen Hawking/Roger Penrose,4.09,691050848,9780000000000.0,eng,152,989,40,2000,Princeton University Press
34548,If Chins Could Kill: Confessions of a B Movie Actor,Bruce Campbell,4.0,312291450,9780000000000.0,eng,344,13622,731,2002,L.A. Weekly Books
27607,Mortals,Norman Rush,3.74,679737111,9780000000000.0,en-US,736,469,57,2004,Vintage
28278,When Rain Clouds Gather,Bessie Head,3.84,435909614,9780000000000.0,eng,185,1063,86,1996,Heinemann Educational Books
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,618711651,9780000000000.0,eng,326,335477,19241,2006,Mariner Books
3291,The Stories of Eva Luna,Isabel Allende,3.97,743217187,9780000000000.0,eng,352,12839,375,2001,Scribner
9489,Devil's Embrace (Devil  #1),Catherine Coulter,3.8,451200268,9780000000000.0,eng,397,3381,116,2000,Signet
35488,Cash,Johnny Cash/Patrick   Carr,4.07,60727535,9780000000000.0,eng,310,17107,566,2003,HarperOne
29579,Foundation (Foundation  #1),Isaac Asimov,4.16,553803719,9780000000000.0,eng,244,349846,6561,2004,Bantam
23219,Queen of Babble (Queen of Babble  #1),Meg Cabot,3.69,60851988,9780000000000.0,eng,309,60787,1693,2006,William Morrow
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,553383434,9780000000000.0,eng,640,4731,270,2005,Spectra
38709,Holes (Holes  #1),Louis Sachar,3.96,439244196,9780000000000.0,eng,233,887554,17547,2000,Scholastic
39509,Writing the Novel: From Plot to Print,Lawrence Block,3.95,898792088,9780000000000.0,eng,197,347,36,2002,Writer's Digest Books
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,7137435,9780000000000.0,eng,484,51,3,2002,HarperCollins
37169,The Delta Star,Joseph Wambaugh,3.66,553273868,9780000000000.0,eng,291,592,20,1984,Bantam
3916,The Life Of Dashiell Hammett,Diane Johnson,3.73,070112766X,9780000000000.0,eng,344,4,0,1984,Vintage/Ebury (A Division of Random House Group)
41154,Secret Identity (Lost  #2),Catherine Hapka,2.93,786890916,9780000000000.0,eng,176,195,11,2006,Voice
28249,The Magicians' Guild (Black Magician Trilogy  #1),Trudi Canavan,3.95,1841493139,9780000000000.0,eng,467,56333,1565,2004,Orbit
21365,From the Corner of His Eye,Dean Koontz/Stephen Lang,4.03,553502697,9780000000000.0,en-US,0,29,3,2000,Random House Audio Publishing Group
33874,Tara Road,Maeve Binchy,3.9,752864777,9780000000000.0,eng,656,44,6,2006,Orion (an Imprint of The Orion Publishing Group Ltd )
32277,Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),Hiroki Endo,3.97,1593074069,9780000000000.0,eng,216,1848,66,2005,Dark Horse Manga
35729,Lover Eternal (Black Dagger Brotherhood  #2),J.R. Ward,4.35,451218043,9780000000000.0,eng,464,155348,5325,2006,Signet
10310,The Argumentative Indian: Writings on Indian History  Culture and Identity,Amartya Sen,3.8,031242602X,9780000000000.0,eng,432,6550,337,2006,Picador
34844,Mortal Fear (Mississippi #1),Greg Iles,4.0,451180410,9780000000000.0,eng,704,566,59,1998,Signet
25905,Beneath the Wheel,Hermann Hesse/Michael E. Roloff,3.85,031242230X,9780000000000.0,eng,192,8494,289,2003,Picador
8722,Burr,Gore Vidal,4.07,375708731,9780000000000.0,eng,430,7265,526,2000,Vintage
16267,Michael Tolliver Lives (Tales of the City  #7),Armistead Maupin,3.93,60761350,9780000000000.0,en-US,277,583,82,2007,Harper
14786,Chosen But Free,Norman L. Geisler,3.31,764225219,9780000000000.0,en-US,285,361,43,2001,Bethany House Publishers
21704,The Black Dahlia (L.A. Quartet  #1),James Ellroy,3.75,446698873,9780000000000.0,eng,348,70771,1815,2006,Mysterious Press
45463,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer/Ana Alcaina Pérez,3.95,307343103,9780000000000.0,spa,320,15,3,2005,Montena
45343,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),Tony DiTerlizzi/Holly Black,3.73,689871317,9780000000000.0,eng,162,9927,416,2007,Simon  Schuster Books for Young Readers
30816,Shaken (Left Behind: The Kids  #23-25),Jerry B. Jenkins/Tim LaHaye/Chris Fabry,4.32,1414302681,9780000000000.0,eng,384,217,2,2005,Tyndale House Publishers
